20202.0,0
95464.0,0
85120.0,0
33142.0,0
95080.0,0
95104.0,0
50314.0,0
94036.0,0
52233.0,0
33067.0,0
60439.0,0
15857.0,0
52406.0,0
94594.0,0
24540.0,0
15701.0,0
84545.0,0
75104.0,0
15668.0,0
84131.0,0
8007.0,0
92311.0,0
15276.0,0
95883.0,0
84116.0,0
94045.0,0
8088.0,0
8101.0,0
94600.0,0
23231.0,0
49553.0,0
49544.0,0
48121.0,0
94649.0,0
33714.0,0
74003.0,0
94000.0,0
94001.0,0
95022.0,0
95025.0,0
48265.0,0
85804.0,0
94006.0,0
7045.0,0
95029.0,0
94046.0,0
94008.0,0
94021.0,0
22911.0,0
95039.0,0
77845.0,0
48917.0,0
33405.0,0
49007.0,0
93402.0,0
49413.0,0
7436.0,0
94033.0,0
23228.0,0
7509.0,0
33445.0,0
27260.0,0
93132.0,0
94051.0,0
94529.0,0
94097.0,0
94099.0,0
14043.0,0
10178.0,0
13790.0,0
12603.0,0
79410.0,0
79409.0,0
79103.0,0
30143.0,0
94500.0,0
59102.0,0
14225.0,0
11791.0,0
94416.0,0
94407.0,0
77085.0,0
94307.0,0
56716.0,0
78288.0,0
11420.0,0
29928.0,0
92715.0,0
30014.0,0
92714.0,0
78205.0,0
56303.0,0
29418.0,0
73132.0,0
92537.0,0
30901.0,0
94569.0,0
94567.0,0
94055.0,0
53406.0,0
32308.0,0
94057.0,0
8875.0,0
94068.0,0
32246.0,0
92410.0,0
32219.0,0
76017.0,0
27609.0,0
94081.0,0
95939.0,0
32085.0,0
82122.0,0
64588.0,0
31601.0,0
31525.0,0
81137.0,0
94075.0,0
80904.0,0
96745.0,0
31076.0,0
94535.0,0
14606.0,0
10081.0,0
83231.0,0
6816.0,0
48529.0,0
6790.0,0
98292.0,0
63151.0,0
95615.0,0
45211.0,0
45215.0,0
20000.0,0
2301.0,0
19605.0,0
68516.0,0
38134.0,0
2457.0,0
38132.0,0
94958.0,0
94800.0,0
38116.0,0
70363.0,0
2618.0,0
95697.0,0
37620.0,0
94766.0,0
70518.0,0
70801.0,0
2879.0,0
91719.0,0
94762.0,0
63195.0,0
2892.0,0
40861.0,0
41006.0,0
94902.0,0
95653.0,0
90602.0,0
99456.0,0
64578.0,0
94866.0,0
99264.0,0
94853.0,0
43210.0,0
90455.0,0
43209.0,0
99206.0,0
99170.0,0
90419.0,0
90407.0,0
43119.0,0
94826.0,0
94821.0,0
90860.0,0
44286.0,0
44317.0,0
64066.0,0
41358.0,0
41183.0,0
2066.0,0
40924.0,0
95718.0,0
38194.0,0
95384.0,0
89730.0,0
35894.0,0
94677.0,0
94699.0,0
35216.0,0
89126.0,0
94654.0,0
95766.0,0
60650.0,0
72223.0,0
6001.0,0
34538.0,0
36024.0,0
34683.0,0
35960.0,0
3867.0,0
34112.0,0
48085.0,0
22046.0,0
61615.0,0
3431.0,0
91723.0,0
34743.0,0
19348.0,0
91977.0,0
6512.0,0
95731.0,0
61616.0,0
47725.0,0
90008.0,0
60013.0,1
94153.0,1
94145.0,1
64064.0,1
60020.0,1
94144.0,1
60048.0,1
60661.0,1
94023.0,1
94100.0,1
94136.0,1
60035.0,1
60010.0,1
94163.0,1
64106.0,1
60631.0,1
60615.0,1
60614.0,1
60642.0,1
93960.0,1
56369.0,1
56470.0,1
64141.0,1
56601.0,1
57107.0,1
60605.0,1
60645.0,1
94004.0,1
58103.0,1
58601.0,1
93923.0,1
59427.0,1
93704.0,1
60657.0,1
59803.0,1
59912.0,1
60005.0,1
63376.0,1
62226.0,1
63368.0,1
60630.0,1
60131.0,1
60143.0,1
61032.0,1
60154.0,1
60164.0,1
61103.0,1
60169.0,1
93902.0,1
60180.0,1
60126.0,1
61132.0,1
63026.0,1
63017.0,1
60449.0,1
60193.0,1
60448.0,1
60446.0,1
60302.0,1
94035.0,1
61938.0,1
93906.0,1
61342.0,1
60053.0,1
93726.0,1
60093.0,1
94082.0,1
93715.0,1
60555.0,1
60067.0,1
94026.0,1
63164.0,1
60527.0,1
60068.0,1
63146.0,1
63144.0,1
60458.0,1
60071.0,1
63132.0,1
60076.0,1
63127.0,1
60081.0,1
63117.0,1
63110.0,1
60085.0,1
63108.0,1
63103.0,1
63102.0,1
60714.0,1
60666.0,1
99577.0,1
56031.0,1
48091.0,1
48084.0,1
94661.0,1
48071.0,1
48062.0,1
48033.0,1
47721.0,1
48098.0,1
47710.0,1
47403.0,1
47402.0,1
47203.0,1
47201.0,1
46825.0,1
46818.0,1
46785.0,1
47549.0,1
94650.0,1
48106.0,1
94630.0,1
49424.0,1
94615.0,1
48933.0,1
48823.0,1
48637.0,1
48336.0,1
48334.0,1
48331.0,1
48328.0,1
94620.0,1
48303.0,1
48237.0,1
48226.0,1
48213.0,1
48207.0,1
48204.0,1
48168.0,1
46582.0,1
49504.0,1
46581.0,1
46311.0,1
45206.0,1
94807.0,1
45014.0,1
94808.0,1
44718.0,1
44691.0,1
44614.0,1
45236.0,1
44612.0,1
94819.0,1
44321.0,1
44240.0,1
44144.0,1
44115.0,1
44105.0,1
94883.0,1
44512.0,1
45262.0,1
45342.0,1
45401.0,1
46304.0,1
94720.0,1
46256.0,1
46241.0,1
46222.0,1
94789.0,1
46143.0,1
46131.0,1
46060.0,1
46032.0,1
45869.0,1
45459.0,1
45439.0,1
45430.0,1
45424.0,1
45419.0,1
45402.0,1
46406.0,1
49512.0,1
49686.0,1
50010.0,1
55346.0,1
94516.0,1
55337.0,1
94522.0,1
94527.0,1
55306.0,1
55128.0,1
55369.0,1
55127.0,1
55123.0,1
55120.0,1
55117.0,1
55112.0,1
55104.0,1
55102.0,1
55082.0,1
55126.0,1
55372.0,1
55376.0,1
55379.0,1
94169.0,1
94170.0,1
55720.0,1
55447.0,1
55442.0,1
94213.0,1
55437.0,1
94333.0,1
55430.0,1
55427.0,1
55426.0,1
55425.0,1
55422.0,1
55416.0,1
55411.0,1
55406.0,1
55404.0,1
55042.0,1
55021.0,1
54952.0,1
54942.0,1
53147.0,1
53143.0,1
53105.0,1
94576.0,1
53050.0,1
53033.0,1
53029.0,1
53006.0,1
52577.0,1
52556.0,1
52402.0,1
52241.0,1
51632.0,1
50317.0,1
50312.0,1
50309.0,1
50014.0,1
53150.0,1
56320.0,1
53151.0,1
53159.0,1
54911.0,1
54658.0,1
54482.0,1
54455.0,1
54449.0,1
54401.0,1
54303.0,1
53719.0,1
53704.0,1
53593.0,1
94543.0,1
94557.0,1
94562.0,1
53224.0,1
53223.0,1
53214.0,1
53186.0,1
53158.0,1
54703.0,1
72113.0,1
66044.0,1
85603.0,1
85365.0,1
85331.0,1
85296.0,1
85286.0,1
92104.0,1
85262.0,1
92115.0,1
85259.0,1
92124.0,1
92126.0,1
85253.0,1
92131.0,1
85225.0,1
85220.0,1
85213.0,1
92201.0,1
92236.0,1
85143.0,1
85704.0,1
85706.0,1
85714.0,1
85716.0,1
89115.0,1
92011.0,1
92021.0,1
89108.0,1
89104.0,1
89101.0,1
89015.0,1
89012.0,1
87506.0,1
85086.0,1
87122.0,1
92069.0,1
87107.0,1
86442.0,1
86406.0,1
86336.0,1
86303.0,1
86301.0,1
85755.0,1
85718.0,1
87114.0,1
85044.0,1
85042.0,1
92243.0,1
84105.0,1
84103.0,1
84101.0,1
84098.0,1
84095.0,1
99505.0,1
92397.0,1
84081.0,1
92399.0,1
84107.0,1
84058.0,1
92405.0,1
84033.0,1
84020.0,1
84015.0,1
92408.0,1
83705.0,1
83704.0,1
83616.0,1
83455.0,1
84054.0,1
91942.0,1
92376.0,1
84111.0,1
85035.0,1
85023.0,1
92263.0,1
85020.0,1
92270.0,1
85012.0,1
85008.0,1
92276.0,1
92285.0,1
84109.0,1
84790.0,1
92307.0,1
84601.0,1
84401.0,1
84321.0,1
84124.0,1
92314.0,1
92320.0,1
92336.0,1
92337.0,1
84663.0,1
83340.0,1
91920.0,1
89128.0,1
90250.0,1
91011.0,1
91030.0,1
90247.0,1
91040.0,1
90242.0,1
91042.0,1
91208.0,1
91291.0,1
90211.0,1
91321.0,1
91324.0,1
91335.0,1
91337.0,1
91344.0,1
90063.0,1
91354.0,1
91377.0,1
91387.0,1
90254.0,1
90255.0,1
90256.0,1
90265.0,1
90706.0,1
90604.0,1
90601.0,1
90717.0,1
90504.0,1
90731.0,1
90732.0,1
90425.0,1
90804.0,1
91401.0,1
90807.0,1
90302.0,1
91001.0,1
90290.0,1
90280.0,1
90277.0,1
90274.0,1
90272.0,1
90270.0,1
91007.0,1
90810.0,1
91402.0,1
91405.0,1
91423.0,1
91766.0,1
89523.0,1
91767.0,1
89520.0,1
91780.0,1
89504.0,1
91784.0,1
91788.0,1
89501.0,1
91763.0,1
89460.0,1
89439.0,1
91791.0,1
89434.0,1
91901.0,1
89412.0,1
91902.0,1
89158.0,1
89145.0,1
89144.0,1
89445.0,1
89122.0,1
90003.0,1
91754.0,1
91436.0,1
90037.0,1
91521.0,1
91522.0,1
90034.0,1
90032.0,1
91602.0,1
91605.0,1
91606.0,1
90004.0,1
91701.0,1
90023.0,1
90019.0,1
90018.0,1
91722.0,1
90016.0,1
91739.0,1
91740.0,1
91741.0,1
91752.0,1
91709.0,1
65652.0,1
83257.0,1
83025.0,1
75080.0,1
93304.0,1
