94102,62.53191489361702
94103,72.52688172043011
94104,84.38461538461539
94105,80.47777777777777
94107,75.52857142857142
94108,67.58928571428571
94109,69.42424242424242
94110,80.5
94111,72.26744186046511
94112,69.2
94114,38.0
94115,61.666666666666664
94116,60.4
94117,62.833333333333336
94118,48.3
94121,64.2
94122,60.75
94123,47.93333333333333
94124,61.0
94127,58.0
94131,9.0
94132,63.666666666666664
94133,67.38095238095238
94134,69.6
94158,40.0
